Gene stable ID,is_kinase_evidence,is_kinase
Wban_00470,Does not have InterPro domains related to GO:0004672,False
Wban_00471,Does not have InterPro domains related to GO:0004672,False
Wban_00472,Does not have InterPro domains related to GO:0004672,False
Wban_00473,Does not have InterPro domains related to GO:0004672,False
Wban_00474,Does not have InterPro domains related to GO:0004672,False
Wban_00475,Does not have InterPro domains related to GO:0004672,False
Wban_00476,Does not have InterPro domains related to GO:0004672,False
Wban_00477,Does not have InterPro domains related to GO:0004672,False
Wban_00478,Does not have InterPro domains related to GO:0004672,False
Wban_00479,Does not have InterPro domains related to GO:0004672,False
Wban_00480,Does not have InterPro domains related to GO:0004672,False
Wban_00481,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_00482,Does not have InterPro domains related to GO:0004672,False
Wban_00483,Does not have InterPro domains related to GO:0004672,False
Wban_00484,Does not have InterPro domains related to GO:0004672,False
Wban_00485,Does not have InterPro domains related to GO:0004672,False
Wban_00486,Does not have InterPro domains related to GO:0004672,False
Wban_00487,Does not have InterPro domains related to GO:0004672,False
Wban_00488,Does not have InterPro domains related to GO:0004672,False
Wban_00489,Does not have InterPro domains related to GO:0004672,False
Wban_00490,Does not have InterPro domains related to GO:0004672,False
Wban_00491,Does not have InterPro domains related to GO:0004672,False
Wban_00492,Does not have InterPro domains related to GO:0004672,False
Wban_00493,Does not have InterPro domains related to GO:0004672,False
Wban_00494,Does not have InterPro domains related to GO:0004672,False
Wban_00495,Does not have InterPro domains related to GO:0004672,False
Wban_00496,Does not have InterPro domains related to GO:0004672,False
Wban_00497,Does not have InterPro domains related to GO:0004672,False
Wban_00498,Does not have InterPro domains related to GO:0004672,False
Wban_00499,Does not have InterPro domains related to GO:0004672,False
Wban_00500,Does not have InterPro domains related to GO:0004672,False
Wban_00501,Does not have InterPro domains related to GO:0004672,False
Wban_00502,Does not have InterPro domains related to GO:0004672,False
Wban_00503,Does not have InterPro domains related to GO:0004672,False
Wban_00504,Does not have InterPro domains related to GO:0004672,False
Wban_00505,Does not have InterPro domains related to GO:0004672,False
Wban_00506,Does not have InterPro domains related to GO:0004672,False
Wban_00507,Does not have InterPro domains related to GO:0004672,False
Wban_00508,Does not have InterPro domains related to GO:0004672,False
Wban_00509,Does not have InterPro domains related to GO:0004672,False
Wban_00510,Does not have InterPro domains related to GO:0004672,False
Wban_00511,Does not have InterPro domains related to GO:0004672,False
Wban_00512,Does not have InterPro domains related to GO:0004672,False
Wban_00513,Does not have InterPro domains related to GO:0004672,False
Wban_00514,Does not have InterPro domains related to GO:0004672,False
Wban_00515,Does not have InterPro domains related to GO:0004672,False
Wban_00516,Does not have InterPro domains related to GO:0004672,False
Wban_00517,Does not have InterPro domains related to GO:0004672,False
Wban_00518,Does not have InterPro domains related to GO:0004672,False
Wban_00519,Does not have InterPro domains related to GO:0004672,False
Wban_00520,Does not have InterPro domains related to GO:0004672,False
Wban_00521,Does not have InterPro domains related to GO:0004672,False
Wban_00522,Does not have InterPro domains related to GO:0004672,False
Wban_00523,Does not have InterPro domains related to GO:0004672,False
Wban_00524,Does not have InterPro domains related to GO:0004672,False
Wban_00525,Does not have InterPro domains related to GO:0004672,False
Wban_00526,Does not have InterPro domains related to GO:0004672,False
Wban_00527,Does not have InterPro domains related to GO:0004672,False
Wban_00528,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_00529,Does not have InterPro domains related to GO:0004672,False
Wban_00530,Does not have InterPro domains related to GO:0004672,False
Wban_00531,Does not have InterPro domains related to GO:0004672,False
Wban_00532,Does not have InterPro domains related to GO:0004672,False
Wban_00533,Does not have InterPro domains related to GO:0004672,False
Wban_00534,Does not have InterPro domains related to GO:0004672,False
Wban_00535,Does not have InterPro domains related to GO:0004672,False
Wban_00536,Does not have InterPro domains related to GO:0004672,False
Wban_00537,Does not have InterPro domains related to GO:0004672,False
Wban_00538,Does not have InterPro domains related to GO:0004672,False
Wban_00539,Does not have InterPro domains related to GO:0004672,False
Wban_00540,Does not have InterPro domains related to GO:0004672,False
Wban_00541,Does not have InterPro domains related to GO:0004672,False
Wban_00542,Does not have InterPro domains related to GO:0004672,False
Wban_00543,Does not have InterPro domains related to GO:0004672,False
Wban_00544,Does not have InterPro domains related to GO:0004672,False
Wban_00545,Does not have InterPro domains related to GO:0004672,False
Wban_00546,Does not have InterPro domains related to GO:0004672,False
Wban_00547,Does not have InterPro domains related to GO:0004672,False
Wban_00548,Does not have InterPro domains related to GO:0004672,False
Wban_00549,Does not have InterPro domains related to GO:0004672,False
Wban_00550,Does not have InterPro domains related to GO:0004672,False
Wban_00551,Does not have InterPro domains related to GO:0004672,False
Wban_00552,Does not have InterPro domains related to GO:0004672,False
Wban_00553,Does not have InterPro domains related to GO:0004672,False
Wban_00554,Does not have InterPro domains related to GO:0004672,False
Wban_00555,Does not have InterPro domains related to GO:0004672,False
Wban_00556,Does not have InterPro domains related to GO:0004672,False
Wban_00557,Does not have InterPro domains related to GO:0004672,False
Wban_00558,Does not have InterPro domains related to GO:0004672,False
Wban_00559,Does not have InterPro domains related to GO:0004672,False
Wban_00560,Does not have InterPro domains related to GO:0004672,False
Wban_00561,Does not have InterPro domains related to GO:0004672,False
Wban_00562,Does not have InterPro domains related to GO:0004672,False
Wban_00563,Does not have InterPro domains related to GO:0004672,False
Wban_00564,Does not have InterPro domains related to GO:0004672,False
Wban_00565,Does not have InterPro domains related to GO:0004672,False
Wban_00566,Does not have InterPro domains related to GO:0004672,False
Wban_00567,Does not have InterPro domains related to GO:0004672,False
Wban_00568,Does not have InterPro domains related to GO:0004672,False
Wban_00569,Does not have InterPro domains related to GO:0004672,False
Wban_00570,Does not have InterPro domains related to GO:0004672,False
Wban_00571,Does not have InterPro domains related to GO:0004672,False
Wban_00572,Does not have InterPro domains related to GO:0004672,False
Wban_00573,Does not have InterPro domains related to GO:0004672,False
Wban_00574,Does not have InterPro domains related to GO:0004672,False
Wban_00575,Does not have InterPro domains related to GO:0004672,False
Wban_00576,Does not have InterPro domains related to GO:0004672,False
Wban_00577,Does not have InterPro domains related to GO:0004672,False
Wban_00578,Does not have InterPro domains related to GO:0004672,False
Wban_00579,Does not have InterPro domains related to GO:0004672,False
Wban_00580,Does not have InterPro domains related to GO:0004672,False
Wban_00581,Does not have InterPro domains related to GO:0004672,False
Wban_00582,Does not have InterPro domains related to GO:0004672,False
Wban_00583,Does not have InterPro domains related to GO:0004672,False
Wban_00584,Does not have InterPro domains related to GO:0004672,False
Wban_00585,Does not have InterPro domains related to GO:0004672,False
Wban_00586,Does not have InterPro domains related to GO:0004672,False
Wban_00587,Does not have InterPro domains related to GO:0004672,False
Wban_00588,Does not have InterPro domains related to GO:0004672,False
Wban_00589,Does not have InterPro domains related to GO:0004672,False
Wban_00590,Does not have InterPro domains related to GO:0004672,False
Wban_00591,Does not have InterPro domains related to GO:0004672,False
Wban_00592,Does not have InterPro domains related to GO:0004672,False
Wban_00593,Does not have InterPro domains related to GO:0004672,False
Wban_00594,Does not have InterPro domains related to GO:0004672,False
Wban_00595,Does not have InterPro domains related to GO:0004672,False
Wban_00596,Does not have InterPro domains related to GO:0004672,False
Wban_00597,Does not have InterPro domains related to GO:0004672,False
Wban_00598,Does not have InterPro domains related to GO:0004672,False
Wban_00599,Does not have InterPro domains related to GO:0004672,False
Wban_00600,Does not have InterPro domains related to GO:0004672,False
Wban_00601,Does not have InterPro domains related to GO:0004672,False
Wban_00602,Does not have InterPro domains related to GO:0004672,False
Wban_00603,Does not have InterPro domains related to GO:0004672,False
Wban_00604,Does not have InterPro domains related to GO:0004672,False
Wban_00605,Does not have InterPro domains related to GO:0004672,False
Wban_00606,Does not have InterPro domains related to GO:0004672,False
Wban_00607,Does not have InterPro domains related to GO:0004672,False
Wban_00608,Does not have InterPro domains related to GO:0004672,False
Wban_00609,Does not have InterPro domains related to GO:0004672,False
Wban_00610,Does not have InterPro domains related to GO:0004672,False
Wban_00611,Does not have InterPro domains related to GO:0004672,False
Wban_00612,Does not have InterPro domains related to GO:0004672,False
Wban_00613,Does not have InterPro domains related to GO:0004672,False
Wban_00614,Does not have InterPro domains related to GO:0004672,False
Wban_00615,Does not have InterPro domains related to GO:0004672,False
