Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity
TTRE10472,ENSG00000285480,H2BK1,ortholog_many2many,68.4211,63.9344,False,False
TTRE10473,,,,0.0,,True,True
TTRE10474,,,,0.0,,True,True
TTRE10475,,,,0.0,,True,True
TTRE10476,,,,0.0,,True,True
TTRE10477,,,,0.0,,True,True
TTRE10478,,,,0.0,,True,True
TTRE10479,,,,0.0,,True,True
TTRE1048,ENSG00000108439,PNPO,ortholog_one2one,37.4502,36.0153,False,True
TTRE10480,,,,0.0,,True,True
TTRE10481,,,,0.0,,True,True
TTRE10482,ENSG00000179886,TIGD5,ortholog_one2many,24.3802,9.19003,False,True
TTRE10483,,,,0.0,,True,True
TTRE10484,,,,0.0,,True,True
TTRE10485,ENSG00000180346,TIGD2,ortholog_many2many,20.0737,20.7619,False,True
TTRE10486,,,,0.0,,True,True
TTRE10487,,,,0.0,,True,True
TTRE10488,,,,0.0,,True,True
TTRE10489,,,,0.0,,True,True
TTRE1049,,,,0.0,,True,True
TTRE10490,ENSG00000179886,TIGD5,ortholog_one2many,17.8478,10.5919,False,True
TTRE10491,,,,0.0,,True,True
TTRE10492,ENSG00000232040,SCAND3,ortholog_one2many,31.1448,13.9623,False,True
TTRE10493,,,,0.0,,True,True
TTRE10494,,,,0.0,,True,True
TTRE10495,ENSG00000285480,H2BK1,ortholog_many2many,58.5859,47.541,False,False
TTRE10496,,,,0.0,,True,True
TTRE10497,,,,0.0,,True,True
TTRE10498,,,,0.0,,True,True
TTRE10499,,,,0.0,,True,True
TTRE105,ENSG00000135404,CD63,ortholog_one2one,36.8421,38.2353,False,True
TTRE1050,ENSG00000156535,CD109,ortholog_one2many,29.0728,30.3806,False,True
TTRE10500,ENSG00000164296,TIGD6,ortholog_many2many,17.2481,17.0825,False,True
TTRE10501,,,,0.0,,True,True
TTRE10502,,,,0.0,,True,True
TTRE10503,ENSG00000232040,SCAND3,ortholog_one2many,27.897,4.90566,False,True
TTRE10504,ENSG00000174428,GTF2IRD2B,ortholog_many2many,14.4105,3.47734,False,True
TTRE10505,ENSG00000094631,HDAC6,ortholog_one2many,33.3333,6.25514,False,True
TTRE10506,ENSG00000143157,POGK,ortholog_one2many,32.4503,8.04598,False,True
TTRE10507,ENSG00000143157,POGK,ortholog_one2many,31.1258,7.71757,False,True
TTRE10508,ENSG00000094631,HDAC6,ortholog_one2many,32.8947,6.17284,False,True
TTRE10509,ENSG00000232040,SCAND3,ortholog_one2many,29.6053,3.39623,False,True
TTRE1051,ENSG00000169855,ROBO1,ortholog_many2many,18.171,9.26711,False,True
TTRE10510,,,,0.0,,True,True
TTRE10511,,,,0.0,,True,True
TTRE10512,,,,0.0,,True,True
TTRE10513,ENSG00000164296,TIGD6,ortholog_many2many,19.967,23.2246,False,True
TTRE10514,,,,0.0,,True,True
TTRE10515,,,,0.0,,True,True
TTRE10516,,,,0.0,,True,True
TTRE10517,,,,0.0,,True,True
TTRE10518,,,,0.0,,True,True
TTRE10519,,,,0.0,,True,True
TTRE1052,ENSG00000160294,MCM3AP,ortholog_one2many,13.9966,8.38384,False,True
TTRE10520,,,,0.0,,True,True
TTRE10521,,,,0.0,,True,True
TTRE10522,,,,0.0,,True,True
TTRE10523,ENSG00000143157,POGK,ortholog_one2many,29.0323,5.91133,False,True
TTRE10524,ENSG00000196275,GTF2IRD2,ortholog_many2many,33.9109,14.4362,False,True
TTRE10525,,,,0.0,,True,True
TTRE10526,,,,0.0,,True,True
TTRE10527,,,,0.0,,True,True
TTRE10528,,,,0.0,,True,True
TTRE10529,,,,0.0,,True,True
TTRE1053,ENSG00000101276,SLC52A3,ortholog_one2many,31.7972,29.4243,False,True
TTRE10530,,,,0.0,,True,True
TTRE10531,,,,0.0,,True,True
TTRE10532,,,,0.0,,True,True
TTRE10533,,,,0.0,,True,True
TTRE10534,,,,0.0,,True,True
TTRE10535,ENSG00000232040,SCAND3,ortholog_one2many,31.4607,4.22642,False,True
TTRE10536,ENSG00000232040,SCAND3,ortholog_one2many,20.202,3.01887,False,True
TTRE10537,,,,0.0,,True,True
TTRE10538,,,,0.0,,True,True
TTRE10539,,,,0.0,,True,True
TTRE1054,ENSG00000169026,SLC49A3,ortholog_one2many,30.0766,28.0859,False,True
TTRE10540,,,,0.0,,True,True
TTRE10541,,,,0.0,,True,True
TTRE10542,,,,0.0,,True,True
TTRE10543,,,,0.0,,True,True
TTRE10544,,,,0.0,,True,True
TTRE10545,,,,0.0,,True,True
TTRE10546,,,,0.0,,True,True
TTRE10547,,,,0.0,,True,True
TTRE10548,,,,0.0,,True,True
TTRE10549,,,,0.0,,True,True
TTRE1055,,,,0.0,,True,True
TTRE10550,,,,0.0,,True,True
TTRE10551,,,,0.0,,True,True
TTRE10552,,,,0.0,,True,True
TTRE10553,ENSG00000179886,TIGD5,ortholog_one2many,24.7934,9.34579,False,True
TTRE10554,,,,0.0,,True,True
TTRE10555,,,,0.0,,True,True
TTRE10556,,,,0.0,,True,True
TTRE10557,,,,0.0,,True,True
TTRE10558,,,,0.0,,True,True
TTRE10559,ENSG00000143157,POGK,ortholog_one2many,10.3301,15.9278,False,True
TTRE1056,ENSG00000151136,ABTB3,ortholog_many2many,15.3203,4.98188,False,True
TTRE10560,ENSG00000164296,TIGD6,ortholog_many2many,21.8324,21.4971,False,True
TTRE10561,,,,0.0,,True,True
TTRE10562,,,,0.0,,True,True
TTRE10563,,,,0.0,,True,True
TTRE10564,,,,0.0,,True,True
TTRE10565,,,,0.0,,True,True
TTRE10566,ENSG00000143157,POGK,ortholog_one2many,29.7436,9.52381,False,True
TTRE10567,ENSG00000143157,POGK,ortholog_one2many,32.4503,8.04598,False,True
TTRE10568,ENSG00000094631,HDAC6,ortholog_one2many,33.9869,4.27984,False,True
TTRE10569,,,,0.0,,True,True
TTRE1057,,,,0.0,,True,True
TTRE10570,,,,0.0,,True,True
TTRE10571,ENSG00000164296,TIGD6,ortholog_many2many,22.3092,21.881,False,True
TTRE10572,,,,0.0,,True,True
TTRE10573,ENSG00000196275,GTF2IRD2,ortholog_many2many,27.8049,18.019,False,True
TTRE10574,,,,0.0,,True,True
TTRE10575,,,,0.0,,True,True
TTRE10576,,,,0.0,,True,True
TTRE10577,,,,0.0,,True,True
TTRE10578,,,,0.0,,True,True
TTRE10579,,,,0.0,,True,True
TTRE1058,ENSG00000197329,PELI1,ortholog_one2many,46.62,47.8469,False,False
TTRE10580,,,,0.0,,True,True
TTRE10581,,,,0.0,,True,True
TTRE10583,,,,0.0,,True,True
TTRE10584,,,,0.0,,True,True
TTRE10585,,,,0.0,,True,True
TTRE10586,,,,0.0,,True,True
TTRE10587,,,,0.0,,True,True
TTRE10588,,,,0.0,,True,True
TTRE10589,,,,0.0,,True,True
TTRE1059,ENSG00000142606,MMEL1,ortholog_many2many,30.6966,33.3761,False,True
TTRE10590,,,,0.0,,True,True
TTRE10591,,,,0.0,,True,True
TTRE10592,,,,0.0,,True,True
TTRE10593,,,,0.0,,True,True
TTRE10594,,,,0.0,,True,True
TTRE10595,,,,0.0,,True,True
TTRE10596,,,,0.0,,True,True
TTRE10597,ENSG00000232040,SCAND3,ortholog_one2many,30.1235,9.20755,False,True
TTRE10598,,,,0.0,,True,True
TTRE10599,,,,0.0,,True,True
TTRE106,ENSG00000101473,ACOT8,ortholog_one2many,39.4322,39.185,False,True
TTRE1060,,,,0.0,,True,True
TTRE10600,,,,0.0,,True,True
TTRE10601,,,,0.0,,True,True
TTRE10602,ENSG00000232040,SCAND3,ortholog_one2many,32.1663,11.0943,False,True
TTRE10603,,,,0.0,,True,True
TTRE10604,,,,0.0,,True,True
TTRE10605,,,,0.0,,True,True
TTRE10606,,,,0.0,,True,True
TTRE10607,,,,0.0,,True,True
TTRE10608,,,,0.0,,True,True
TTRE10609,,,,0.0,,True,True
TTRE1061,,,,0.0,,True,True
TTRE10610,ENSG00000198042,MAK16,ortholog_one2many,38.7097,32.0,False,True
TTRE10611,ENSG00000164934,DCAF13,ortholog_one2many,53.2819,31.0112,False,False
TTRE10612,ENSG00000164934,DCAF13,ortholog_one2many,60.1064,25.3933,False,False
TTRE10613,ENSG00000148848,ADAM12,ortholog_many2many,21.6783,23.9514,False,True
TTRE10614,ENSG00000129562,DAD1,ortholog_one2many,63.964,62.8319,False,False
TTRE10615,,,,0.0,,True,True
TTRE10616,,,,0.0,,True,True
TTRE10617,,,,0.0,,True,True
TTRE10618,,,,0.0,,True,True
TTRE10619,ENSG00000158406,H4C8,ortholog_one2many,65.1685,56.3107,False,False
TTRE1062,ENSG00000084093,REST,ortholog_many2many,9.34579,4.55789,False,True
TTRE10620,,,,0.0,,True,True
TTRE10621,,,,0.0,,True,True
TTRE10622,,,,0.0,,True,True
TTRE10623,ENSG00000090376,IRAK3,ortholog_many2many,7.76119,4.36242,False,True
TTRE10624,,,,0.0,,True,True
TTRE10625,,,,0.0,,True,True
TTRE10626,ENSG00000180346,TIGD2,ortholog_many2many,12.3894,5.33333,False,True
TTRE10627,,,,0.0,,True,True
TTRE10628,,,,0.0,,True,True
TTRE10629,,,,0.0,,True,True
TTRE1063,ENSG00000132669,RIN2,ortholog_many2many,15.2648,5.47486,False,True
TTRE10630,,,,0.0,,True,True
TTRE10631,,,,0.0,,True,True
TTRE10632,ENSG00000180346,TIGD2,ortholog_many2many,18.5714,4.95238,False,True
TTRE10633,,,,0.0,,True,True
TTRE10634,,,,0.0,,True,True
TTRE10635,ENSG00000221944,TIGD1,ortholog_many2many,19.697,8.79865,False,True
TTRE10636,,,,0.0,,True,True
TTRE10637,,,,0.0,,True,True
TTRE10638,,,,0.0,,True,True
TTRE10639,ENSG00000178567,EPM2AIP1,ortholog_one2many,21.0037,18.6161,False,True
TTRE1064,ENSG00000198805,PNP,ortholog_one2many,38.1944,38.0623,False,True
TTRE10640,,,,0.0,,True,True
TTRE10641,,,,0.0,,True,True
TTRE10642,,,,0.0,,True,True
TTRE10643,,,,0.0,,True,True
TTRE10644,,,,0.0,,True,True
TTRE10645,,,,0.0,,True,True
TTRE10646,,,,0.0,,True,True
TTRE10647,,,,0.0,,True,True
TTRE10648,,,,0.0,,True,True
TTRE10649,,,,0.0,,True,True
TTRE1065,ENSG00000140488,CELF6,ortholog_one2many,55.5556,57.1726,False,False
TTRE10650,,,,0.0,,True,True
TTRE10651,ENSG00000286106,NOTCH2NLR,ortholog_many2many,3.22061,7.29927,False,True
TTRE10652,,,,0.0,,True,True
TTRE10653,,,,0.0,,True,True
TTRE10654,,,,0.0,,True,True
TTRE10655,,,,0.0,,True,True
TTRE10656,ENSG00000185624,P4HB,ortholog_one2many,50.1916,25.7874,False,False
TTRE10657,ENSG00000129167,TPH1,ortholog_many2many,43.2624,13.7387,False,False
TTRE10658,,,,0.0,,True,True
TTRE10659,,,,0.0,,True,True
TTRE1066,,,,0.0,,True,True
TTRE10660,,,,0.0,,True,True
TTRE10661,,,,0.0,,True,True
TTRE10662,,,,0.0,,True,True
TTRE10663,,,,0.0,,True,True
TTRE10664,,,,0.0,,True,True
TTRE10665,,,,0.0,,True,True
TTRE10666,,,,0.0,,True,True
TTRE10667,,,,0.0,,True,True
TTRE10668,,,,0.0,,True,True
TTRE10669,ENSG00000180346,TIGD2,ortholog_many2many,16.6667,5.14286,False,True
TTRE1067,,,,0.0,,True,True
TTRE10670,,,,0.0,,True,True
TTRE10671,,,,0.0,,True,True
TTRE10672,,,,0.0,,True,True
TTRE10673,ENSG00000143157,POGK,ortholog_one2many,32.8571,18.8834,False,True
TTRE10674,,,,0.0,,True,True
TTRE10675,,,,0.0,,True,True
TTRE10676,,,,0.0,,True,True
TTRE10677,,,,0.0,,True,True
TTRE10678,,,,0.0,,True,True
TTRE10679,,,,0.0,,True,True
TTRE1068,,,,0.0,,True,True
TTRE10680,,,,0.0,,True,True
TTRE10681,ENSG00000172977,KAT5,ortholog_many2many,14.0449,18.315,False,True
TTRE10682,,,,0.0,,True,True
TTRE10683,,,,0.0,,True,True
TTRE10684,ENSG00000179886,TIGD5,ortholog_one2many,23.1557,17.6012,False,True
TTRE10685,,,,0.0,,True,True
TTRE10686,,,,0.0,,True,True
TTRE10687,,,,0.0,,True,True
TTRE10688,,,,0.0,,True,True
TTRE10689,,,,0.0,,True,True
TTRE1069,ENSG00000169249,ZRSR2,ortholog_one2one,33.6283,15.7676,False,True
TTRE10690,,,,0.0,,True,True
TTRE10691,,,,0.0,,True,True
TTRE10692,,,,0.0,,True,True
TTRE10693,,,,0.0,,True,True
TTRE10694,ENSG00000232040,SCAND3,ortholog_one2many,30.4688,8.83019,False,True
TTRE10695,,,,0.0,,True,True
TTRE10696,,,,0.0,,True,True
TTRE10697,,,,0.0,,True,True
TTRE10698,,,,0.0,,True,True
TTRE10699,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE107,ENSG00000175220,ARHGAP1,ortholog_one2many,35.4701,37.8132,False,True
TTRE1070,ENSG00000175166,PSMD2,ortholog_one2one,53.2597,53.0837,False,False
TTRE10700,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10701,,,,0.0,,True,True
TTRE10702,,,,0.0,,True,True
TTRE10703,,,,0.0,,True,True
TTRE10704,,,,0.0,,True,True
TTRE10705,,,,0.0,,True,True
TTRE10706,,,,0.0,,True,True
TTRE10707,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10708,ENSG00000090376,IRAK3,ortholog_many2many,7.98122,5.7047,False,True
TTRE10709,,,,0.0,,True,True
TTRE1071,,,,0.0,,True,True
TTRE10710,,,,0.0,,True,True
TTRE10711,ENSG00000180346,TIGD2,ortholog_many2many,16.4835,5.71429,False,True
TTRE10712,,,,0.0,,True,True
TTRE10714,,,,0.0,,True,True
TTRE10715,,,,0.0,,True,True
TTRE10716,,,,0.0,,True,True
TTRE10717,ENSG00000090376,IRAK3,ortholog_many2many,8.15451,3.18792,False,True
TTRE10718,,,,0.0,,True,True
TTRE10719,,,,0.0,,True,True
TTRE1072,ENSG00000142606,MMEL1,ortholog_many2many,26.5306,23.3633,False,True
TTRE10720,,,,0.0,,True,True
TTRE10721,,,,0.0,,True,True
TTRE10722,,,,0.0,,True,True
TTRE10723,,,,0.0,,True,True
TTRE10724,,,,0.0,,True,True
TTRE10725,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE10726,,,,0.0,,True,True
TTRE10727,,,,0.0,,True,True
TTRE10728,,,,0.0,,True,True
TTRE10729,,,,0.0,,True,True
TTRE1073,ENSG00000171863,RPS7,ortholog_one2one,56.6327,57.2165,False,False
TTRE10730,,,,0.0,,True,True
TTRE10731,ENSG00000180346,TIGD2,ortholog_many2many,24.4966,13.9048,False,True
TTRE10732,,,,0.0,,True,True
TTRE10733,,,,0.0,,True,True
TTRE10734,,,,0.0,,True,True
TTRE10735,,,,0.0,,True,True
TTRE10736,,,,0.0,,True,True
TTRE10737,,,,0.0,,True,True
TTRE10738,,,,0.0,,True,True
TTRE10739,ENSG00000232040,SCAND3,ortholog_one2many,31.6456,5.66038,False,True
TTRE1074,ENSG00000101843,PSMD10,ortholog_one2one,44.1964,43.8053,False,False
TTRE10740,ENSG00000180346,TIGD2,ortholog_many2many,23.1461,19.619,False,True
TTRE10741,,,,0.0,,True,True
TTRE10742,,,,0.0,,True,True
TTRE10743,,,,0.0,,True,True
TTRE10744,,,,0.0,,True,True
TTRE10745,,,,0.0,,True,True
TTRE10746,ENSG00000232040,SCAND3,ortholog_one2many,28.3582,2.86792,False,True
TTRE10747,ENSG00000185722,ANKFY1,ortholog_one2many,35.7616,4.61933,False,True
TTRE10748,,,,0.0,,True,True
TTRE10749,ENSG00000105675,ATP4A,ortholog_many2many,25.6831,4.54106,False,True
TTRE1075,ENSG00000032389,EIPR1,ortholog_one2one,44.4142,42.1189,False,False
TTRE10750,,,,0.0,,True,True
TTRE10751,ENSG00000058668,ATP2B4,ortholog_one2many,53.0,13.195,False,False
TTRE10752,ENSG00000058668,ATP2B4,ortholog_one2many,48.4642,11.7842,False,False
TTRE10753,,,,0.0,,True,True
TTRE10754,,,,0.0,,True,True
TTRE10755,,,,0.0,,True,True
TTRE10756,,,,0.0,,True,True
TTRE10757,,,,0.0,,True,True
TTRE10758,,,,0.0,,True,True
TTRE10759,,,,0.0,,True,True
TTRE1076,,,,0.0,,True,True
TTRE10760,,,,0.0,,True,True
TTRE10761,ENSG00000180346,TIGD2,ortholog_many2many,19.7324,22.4762,False,True
TTRE10762,,,,0.0,,True,True
TTRE10763,,,,0.0,,True,True
TTRE10764,,,,0.0,,True,True
TTRE10765,ENSG00000232040,SCAND3,ortholog_one2many,29.1667,2.64151,False,True
TTRE10766,ENSG00000179886,TIGD5,ortholog_one2many,18.2119,8.56698,False,True
TTRE10767,,,,0.0,,True,True
TTRE10768,,,,0.0,,True,True
TTRE10769,,,,0.0,,True,True
TTRE1077,ENSG00000160075,SSU72,ortholog_one2many,51.8018,59.2784,False,False
TTRE10770,,,,0.0,,True,True
TTRE10771,,,,0.0,,True,True
TTRE10772,,,,0.0,,True,True
TTRE10773,,,,0.0,,True,True
TTRE10774,ENSG00000232040,SCAND3,ortholog_one2many,30.7432,13.7358,False,True
TTRE10775,,,,0.0,,True,True
TTRE10776,,,,0.0,,True,True
TTRE10777,,,,0.0,,True,True
TTRE10778,ENSG00000232040,SCAND3,ortholog_one2many,27.3292,3.32075,False,True
TTRE10779,,,,0.0,,True,True
TTRE1078,ENSG00000155957,TMBIM4,ortholog_one2one,35.5649,35.7143,False,True
TTRE10780,,,,0.0,,True,True
TTRE10781,,,,0.0,,True,True
TTRE10782,ENSG00000232040,SCAND3,ortholog_one2many,16.4516,3.84906,False,True
TTRE10783,,,,0.0,,True,True
TTRE10784,,,,0.0,,True,True
TTRE10785,ENSG00000178567,EPM2AIP1,ortholog_one2many,23.619,20.4283,False,True
TTRE10786,,,,0.0,,True,True
TTRE10787,,,,0.0,,True,True
TTRE10788,,,,0.0,,True,True
TTRE10789,ENSG00000179886,TIGD5,ortholog_one2many,18.2119,8.56698,False,True
TTRE1079,ENSG00000147164,SNX12,ortholog_one2many,75.1553,74.6914,False,False
TTRE10790,,,,0.0,,True,True
TTRE10791,,,,0.0,,True,True
TTRE10792,,,,0.0,,True,True
TTRE10793,ENSG00000262919,CCNQ,ortholog_one2many,31.0811,27.8226,False,True
TTRE10794,,,,0.0,,True,True
TTRE10795,,,,0.0,,True,True
TTRE10796,,,,0.0,,True,True
TTRE10797,ENSG00000147677,EIF3H,ortholog_one2many,30.303,31.25,False,True
TTRE10798,,,,0.0,,True,True
TTRE10799,ENSG00000143157,POGK,ortholog_one2many,36.6162,23.8095,False,True
TTRE108,ENSG00000167965,MLST8,ortholog_one2one,51.9637,52.7607,False,False
TTRE1080,ENSG00000077147,TM9SF3,ortholog_one2one,65.2921,64.5161,False,False
TTRE10800,ENSG00000143157,POGK,ortholog_one2many,36.6162,23.8095,False,True
TTRE10801,,,,0.0,,True,True
TTRE10802,,,,0.0,,True,True
TTRE10803,ENSG00000143155,TIPRL,ortholog_one2many,31.3653,31.25,False,True
TTRE10804,,,,0.0,,True,True
TTRE10805,,,,0.0,,True,True
TTRE10806,ENSG00000141040,ZNF287,ortholog_many2many,13.5654,14.8489,False,True
TTRE10807,,,,0.0,,True,True
TTRE10808,ENSG00000232040,SCAND3,ortholog_one2many,26.3473,3.32075,False,True
TTRE10809,,,,0.0,,True,True
TTRE1081,ENSG00000179041,RRS1,ortholog_one2one,39.5706,35.3425,False,True
TTRE10810,,,,0.0,,True,True
TTRE10811,ENSG00000143157,POGK,ortholog_one2many,29.108,20.3612,False,True
TTRE10812,ENSG00000180346,TIGD2,ortholog_many2many,18.797,9.52381,False,True
TTRE10813,ENSG00000174428,GTF2IRD2B,ortholog_many2many,34.8703,12.7503,False,True
TTRE10814,,,,0.0,,True,True
TTRE10815,,,,0.0,,True,True
TTRE10816,ENSG00000087263,OGFOD1,ortholog_one2one,29.7794,29.8893,False,True
TTRE10817,ENSG00000128694,OSGEPL1,ortholog_one2many,32.9365,20.0483,False,True
TTRE10818,ENSG00000114098,ARMC8,ortholog_one2many,28.6364,28.0832,False,True
TTRE10819,ENSG00000174428,GTF2IRD2B,ortholog_many2many,25.9843,3.47734,False,True
TTRE1082,ENSG00000140332,TLE3,ortholog_one2many,60.8696,60.078,False,False
TTRE10820,ENSG00000178567,EPM2AIP1,ortholog_one2many,22.7778,13.5091,False,True
TTRE10821,ENSG00000114573,ATP6V1A,ortholog_one2many,82.0678,82.3339,False,False
TTRE10822,,,,0.0,,True,True
TTRE10823,ENSG00000180346,TIGD2,ortholog_many2many,23.6786,21.3333,False,True
TTRE10824,,,,0.0,,True,True
TTRE10825,,,,0.0,,True,True
TTRE10826,,,,0.0,,True,True
TTRE10827,,,,0.0,,True,True
TTRE10828,,,,0.0,,True,True
TTRE10829,ENSG00000132254,ARFIP2,ortholog_many2many,34.9206,32.2581,False,True
TTRE1083,,,,0.0,,True,True
TTRE10830,ENSG00000101347,SAMHD1,ortholog_one2many,34.8548,26.8371,False,True
TTRE10831,ENSG00000213930,GALT,ortholog_one2many,49.1279,44.591,False,False
TTRE10832,ENSG00000113552,GNPDA1,ortholog_many2many,42.8571,14.5329,False,False
TTRE10833,ENSG00000180346,TIGD2,ortholog_many2many,21.2687,10.8571,False,True
TTRE10834,,,,0.0,,True,True
TTRE10835,,,,0.0,,True,True
TTRE10836,ENSG00000180346,TIGD2,ortholog_many2many,24.1107,23.2381,False,True
TTRE10837,,,,0.0,,True,True
TTRE10838,,,,0.0,,True,True
TTRE10839,ENSG00000143157,POGK,ortholog_one2many,30.791,17.8982,False,True
TTRE1084,ENSG00000278570,NR2E3,ortholog_one2one,36.4562,43.6585,False,True
TTRE10840,ENSG00000180346,TIGD2,ortholog_many2many,19.0083,4.38095,False,True
TTRE10841,,,,0.0,,True,True
TTRE10842,,,,0.0,,True,True
TTRE10843,,,,0.0,,True,True
TTRE10844,,,,0.0,,True,True
TTRE10845,,,,0.0,,True,True
TTRE10846,,,,0.0,,True,True
TTRE10847,,,,0.0,,True,True
TTRE10848,,,,0.0,,True,True
TTRE10849,,,,0.0,,True,True
TTRE1085,ENSG00000103342,GSPT1,ortholog_many2many,21.8263,15.3846,False,True
TTRE10850,,,,0.0,,True,True
TTRE10851,,,,0.0,,True,True
TTRE10852,,,,0.0,,True,True
TTRE10853,,,,0.0,,True,True
TTRE10854,,,,0.0,,True,True
TTRE10855,,,,0.0,,True,True
TTRE10856,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE10857,,,,0.0,,True,True
TTRE10858,,,,0.0,,True,True
TTRE10859,,,,0.0,,True,True
TTRE1086,ENSG00000109062,NHERF1,ortholog_one2many,27.5766,27.6536,False,True
TTRE10860,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10861,ENSG00000090376,IRAK3,ortholog_many2many,8.15451,3.18792,False,True
TTRE10862,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE10863,,,,0.0,,True,True
TTRE10864,,,,0.0,,True,True
TTRE10865,,,,0.0,,True,True
TTRE10866,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10867,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE10868,,,,0.0,,True,True
TTRE10869,,,,0.0,,True,True
TTRE1087,ENSG00000161057,PSMC2,ortholog_one2many,59.434,58.1986,False,False
TTRE10870,,,,0.0,,True,True
TTRE10871,,,,0.0,,True,True
TTRE10872,ENSG00000180346,TIGD2,ortholog_many2many,17.033,5.90476,False,True
TTRE10873,ENSG00000090376,IRAK3,ortholog_many2many,8.15451,3.18792,False,True
TTRE10874,,,,0.0,,True,True
TTRE10875,,,,0.0,,True,True
TTRE10876,,,,0.0,,True,True
TTRE10877,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10878,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE10879,,,,0.0,,True,True
TTRE1088,,,,0.0,,True,True
TTRE10880,ENSG00000090376,IRAK3,ortholog_many2many,8.15451,3.18792,False,True
TTRE10881,,,,0.0,,True,True
TTRE10882,,,,0.0,,True,True
TTRE10883,,,,0.0,,True,True
TTRE10884,ENSG00000180346,TIGD2,ortholog_many2many,12.8319,5.52381,False,True
TTRE10885,,,,0.0,,True,True
TTRE10886,ENSG00000180346,TIGD2,ortholog_many2many,16.7785,4.7619,False,True
TTRE10887,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10888,,,,0.0,,True,True
TTRE10889,,,,0.0,,True,True
TTRE1089,ENSG00000138604,GLCE,ortholog_one2one,33.1606,31.1183,False,True
TTRE10890,ENSG00000090376,IRAK3,ortholog_many2many,8.17121,3.52349,False,True
TTRE10891,ENSG00000090376,IRAK3,ortholog_many2many,7.20721,5.36913,False,True
TTRE10892,ENSG00000180346,TIGD2,ortholog_many2many,12.8319,5.52381,False,True
TTRE10893,,,,0.0,,True,True
TTRE10894,,,,0.0,,True,True
TTRE10895,,,,0.0,,True,True
TTRE10896,,,,0.0,,True,True
TTRE10897,,,,0.0,,True,True
TTRE10898,,,,0.0,,True,True
TTRE10899,,,,0.0,,True,True
TTRE109,,,,0.0,,True,True
TTRE1090,ENSG00000138029,HADHB,ortholog_one2one,52.9046,53.7975,False,False
TTRE10900,,,,0.0,,True,True
TTRE10901,,,,0.0,,True,True
TTRE10902,,,,0.0,,True,True
TTRE10903,ENSG00000079435,LIPE,ortholog_one2many,24.2424,8.92193,False,True
TTRE10904,,,,0.0,,True,True
TTRE10905,,,,0.0,,True,True
TTRE10906,,,,0.0,,True,True
TTRE10907,,,,0.0,,True,True
TTRE10908,ENSG00000103342,GSPT1,ortholog_many2many,61.2717,49.9215,False,False
TTRE10909,ENSG00000232040,SCAND3,ortholog_one2many,28.8525,6.64151,False,True
TTRE1091,,,,0.0,,True,True
TTRE10910,ENSG00000180346,TIGD2,ortholog_many2many,18.1208,5.14286,False,True
TTRE10911,,,,0.0,,True,True
TTRE10912,ENSG00000090376,IRAK3,ortholog_many2many,7.65766,5.7047,False,True
TTRE10913,,,,0.0,,True,True
TTRE10914,,,,0.0,,True,True
TTRE10915,,,,0.0,,True,True
TTRE10916,ENSG00000090376,IRAK3,ortholog_many2many,5.67227,4.5302,False,True
TTRE10917,,,,0.0,,True,True
TTRE10918,ENSG00000180346,TIGD2,ortholog_many2many,12.8319,5.52381,False,True
TTRE10919,,,,0.0,,True,True
TTRE1092,ENSG00000197256,KANK2,ortholog_one2many,11.7431,22.5617,False,True
TTRE10920,,,,0.0,,True,True
TTRE10921,,,,0.0,,True,True
TTRE10922,ENSG00000128928,IVD,ortholog_one2many,54.9689,41.844,False,False
TTRE10923,,,,0.0,,True,True
TTRE10924,,,,0.0,,True,True
TTRE10925,ENSG00000286106,NOTCH2NLR,ortholog_many2many,3.0303,8.75912,False,True
TTRE10926,ENSG00000286106,NOTCH2NLR,ortholog_many2many,1.48148,0.729927,False,True
TTRE10927,ENSG00000286106,NOTCH2NLR,ortholog_many2many,3.68664,5.83942,False,True
TTRE10928,,,,0.0,,True,True
TTRE10929,ENSG00000127948,POR,ortholog_one2many,50.0,12.26,False,False
TTRE1093,ENSG00000170734,POLH,ortholog_one2one,32.7666,29.7335,False,True
TTRE10930,ENSG00000179886,TIGD5,ortholog_one2many,24.2754,10.4361,False,True
TTRE10931,ENSG00000232040,SCAND3,ortholog_one2many,29.878,11.0943,False,True
