Gene stable ID,Transcript biotype,Gene description,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity,is_enzyme,is_enzyme_ipID_desc
Wban_00176,protein_coding,Ribose-phosphate pyrophosphokinase N-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DHZ6],ENSG00000141127,PRPSAP2,ortholog_one2many,59.2798,57.9946,False,False,False,
Wban_00177,protein_coding,GRAM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XMM9],ENSG00000183066,WBP2NL,ortholog_one2many,38.4615,29.1262,False,True,False,
Wban_00178,protein_coding,,,,,0.0,,True,True,False,
Wban_00179,protein_coding,RING finger protein 141  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DFG9],,,,0.0,,True,True,False,
Wban_00180,protein_coding,SLC41A/MgtE integral membrane domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DWD3],ENSG00000133065,SLC41A1,ortholog_many2many,38.7037,40.7407,False,True,False,
Wban_00181,protein_coding,2-amino-3-ketobutyrate coenzyme A ligase  [Source:UniProtKB/TrEMBL;Acc:J9FGG2],ENSG00000100116,GCAT,ortholog_one2one,59.8575,60.1432,False,False,True,IPR011282_2-amino-3-ketobutyrate coenzyme A ligase
Wban_00182,protein_coding,Proline dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EJR7],ENSG00000100033,PRODH,ortholog_one2many,37.6026,38.1667,False,True,True,IPR015659_Proline oxidase family
Wban_00183,protein_coding,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIL1],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site"
Wban_00184,protein_coding,,ENSG00000101986,ABCD1,ortholog_one2many,44.3812,41.8792,False,False,True,"IPR003439_ABC transporter-like, ATP-binding domain, IPR017871_ABC transporter-like, conserved site"
Wban_00185,protein_coding,SWIM-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FB70],,,,0.0,,True,True,False,
Wban_00186,protein_coding,,ENSG00000123545,NDUFAF4,ortholog_one2one,13.3779,22.8571,False,True,False,
Wban_00187,protein_coding,tRNA-5-taurinomethyluridine 2-sulfurtransferase  [Source:UniProtKB/TrEMBL;Acc:J9BHL8],ENSG00000100416,TRMU,ortholog_one2one,40.625,37.0546,False,False,True,"IPR004506_tRNA-specific 2-thiouridylase, IPR023382_tRNA-specific 2-thiouridylase MnmA-like, central domain superfamily"
Wban_00188,protein_coding,,,,,0.0,,True,True,False,
Wban_00189,protein_coding,,,,,0.0,,True,True,False,
Wban_00190,protein_coding,Splicing factor  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIV6],ENSG00000131051,RBM39,ortholog_many2many,38.5938,46.6038,False,True,False,
Wban_00191,protein_coding,ShKT domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XZX9],,,,0.0,,True,True,False,
Wban_00192,protein_coding,"Essential MCU regulator, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:J9E2Q8]",,,,0.0,,True,True,False,
Wban_00193,protein_coding,,,,,0.0,,True,True,False,
Wban_00194,protein_coding,RhoGAP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIK8],ENSG00000134909,ARHGAP32,ortholog_one2many,25.1354,11.0424,False,True,False,
Wban_00195,protein_coding,,ENSG00000001626,CFTR,ortholog_many2many,20.8174,22.027,False,True,True,"IPR003439_ABC transporter-like, ATP-binding domain, IPR017871_ABC transporter-like, conserved site"
Wban_00196,protein_coding,Beta-lactamase  [Source:UniProtKB/TrEMBL;Acc:J9EJI9],ENSG00000173137,ADCK5,ortholog_many2many,11.6216,7.41379,False,True,False,
Wban_00197,protein_coding,,,,,0.0,,True,True,False,
Wban_00198,protein_coding,Transmembrane protein 185B  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIM9],ENSG00000269556,TMEM185A,ortholog_one2many,36.7688,37.7143,False,True,False,
Wban_00199,protein_coding,[heparan sulfate]-glucosamine N-sulfotransferase  [Source:UniProtKB/TrEMBL;Acc:J9EZ81],ENSG00000166507,NDST2,ortholog_many2many,43.0733,41.9026,False,False,True,"IPR037359_Heparan sulfate sulfotransferase, IPR021930_Heparan sulphate-N-deacetylase, IPR000863_Sulfotransferase domain"
Wban_00200,protein_coding,WAPL domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FE83],ENSG00000062650,WAPL,ortholog_one2one,20.3222,13.7815,False,True,False,
Wban_00201,protein_coding,3-hydroxyacyl-CoA dehydrogenase  [Source:UniProtKB/TrEMBL;Acc:J9F0B5],ENSG00000072506,HSD17B10,ortholog_one2many,55.1724,55.1724,False,False,False,
Wban_00202,protein_coding,,ENSG00000072506,HSD17B10,ortholog_one2many,39.0681,41.7625,False,True,False,
Wban_00203,protein_coding,Zinc finger protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIW6],ENSG00000167394,ZNF668,ortholog_many2many,9.90615,15.3473,False,True,False,
Wban_00204,protein_coding,HID-1 family protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EJT7],ENSG00000167861,HID1,ortholog_one2one,61.2414,56.3452,False,False,False,
Wban_00205,protein_coding,EB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9ES36],,,,0.0,,True,True,False,
Wban_00206,protein_coding,CX domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIN4],,,,0.0,,True,True,False,
Wban_00207,protein_coding,,,,,0.0,,True,True,False,
Wban_00208,protein_coding,Cleft lip and palate transmembrane protein 1  [Source:UniProtKB/TrEMBL;Acc:J9F9S9],ENSG00000104853,CLPTM1,ortholog_one2one,50.7154,47.6831,False,False,False,
Wban_00209,protein_coding,,,,,0.0,,True,True,False,
Wban_00210,protein_coding,,ENSG00000055609,KMT2C,ortholog_many2many,12.037,1.58827,False,True,False,
Wban_00211,protein_coding,G-protein coupled receptors family 1 profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DZ99],,,,0.0,,True,True,False,
Wban_00212,protein_coding,,,,,0.0,,True,True,False,
Wban_00213,protein_coding,Type I phosphodiesterase/nucleotide pyrophosphatase  [Source:UniProtKB/TrEMBL;Acc:J9EZV1],ENSG00000164303,ENPP6,ortholog_many2many,23.0608,25.0,False,True,False,
Wban_00214,protein_coding,[histone H4]-N-methyl-L-lysine(20) N-methyltransferase  [Source:UniProtKB/TrEMBL;Acc:J9FDT6],,,,0.0,,True,True,True,"IPR025790_Suv4-20 family, animal"
Wban_00215,protein_coding,GRIP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DVM9],,,,0.0,,True,True,False,
Wban_00216,protein_coding,,ENSG00000151577,DRD3,ortholog_many2many,21.5736,21.25,False,True,False,
Wban_00217,protein_coding,,,,,0.0,,True,True,False,
Wban_00218,protein_coding,Immunoglobulin I-set domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EN85],ENSG00000134115,CNTN6,ortholog_many2many,9.99249,12.9377,False,True,False,
Wban_00219,protein_coding,G_PROTEIN_RECEP_F1_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EN79],,,,0.0,,True,True,False,
Wban_00220,protein_coding,Cyanate hydratase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENI4],,,,0.0,,True,True,True,IPR008076_Cyanate hydratase
Wban_00221,protein_coding,EF-hand domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENI0],ENSG00000128595,CALU,ortholog_one2many,44.6254,43.4921,False,False,False,
Wban_00222,protein_coding,Mob1/phocein family protein  [Source:UniProtKB/TrEMBL;Acc:J9BJK1],ENSG00000182208,MOB2,ortholog_one2one,19.883,25.3731,False,True,False,
Wban_00223,protein_coding,,,,,0.0,,True,True,False,
Wban_00224,protein_coding,Synaptogyrin  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EZP4],ENSG00000100321,SYNGR1,ortholog_one2many,29.5833,30.4721,False,True,False,
Wban_00225,protein_coding,Collagen triple helix repeat protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENC2],,,,0.0,,True,True,False,
Wban_00226,protein_coding,,ENSG00000184144,CNTN2,ortholog_many2many,16.6324,7.78846,False,True,False,
Wban_00227,protein_coding,,,,,0.0,,True,True,False,
Wban_00228,protein_coding,G_PROTEIN_RECEP_F1_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8END0],,,,0.0,,True,True,False,
Wban_00229,protein_coding,,,,,0.0,,True,True,False,
Wban_00230,protein_coding,,ENSG00000164690,SHH,ortholog_many2many,15.9509,5.62771,False,True,False,
Wban_00231,protein_coding,Ground-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENC7],,,,0.0,,True,True,False,
Wban_00232,protein_coding,Nucleosome assembly protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EN90],ENSG00000187109,NAP1L1,ortholog_one2many,42.5076,35.5499,False,False,False,
Wban_00233,protein_coding,,,,,0.0,,True,True,False,
Wban_00234,protein_coding,,,,,0.0,,True,True,False,
Wban_00235,protein_coding,,,,,0.0,,True,True,False,
Wban_00236,protein_coding,UBX domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DLS3],ENSG00000167671,UBXN6,ortholog_one2one,32.3725,33.1066,False,True,False,
Wban_00237,protein_coding,glutamate synthase (NADH)  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENE5],,,,0.0,,True,True,True,"IPR023753_FAD/NAD(P)-binding domain, IPR002932_Glutamate synthase domain, IPR002489_Glutamate synthase, alpha subunit, C-terminal, IPR036485_Glutamate synthase, alpha subunit, C-terminal domain superfamily, IPR006982_Glutamate synthase, central-N, IPR012220_Glutamate synthase, eukaryotic, IPR006005_Glutamate synthase, NADH/NADPH, small subunit 1"
Wban_00238,protein_coding,,,,,0.0,,True,True,False,
Wban_00239,protein_coding,CUB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8END5],ENSG00000088812,ATRN,ortholog_many2many,34.1017,30.021,False,True,False,
Wban_00240,protein_coding,,,,,0.0,,True,True,False,
Wban_00241,protein_coding,,ENSG00000120149,MSX2,ortholog_one2many,35.2227,32.5843,False,True,False,
Wban_00242,protein_coding,,,,,0.0,,True,True,False,
Wban_00243,protein_coding,,,,,0.0,,True,True,False,
Wban_00244,protein_coding,Ras family protein  [Source:UniProtKB/TrEMBL;Acc:J9BBE6],,,,0.0,,True,True,True,IPR001806_Small GTPase
Wban_00245,protein_coding,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EPG4],ENSG00000071127,WDR1,ortholog_one2one,40.5537,41.0891,False,False,False,
Wban_00246,protein_coding,von Willebrand factor type A domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EVT6],ENSG00000111799,COL12A1,ortholog_many2many,16.1491,3.39536,False,True,False,
Wban_00247,protein_coding,,,,,0.0,,True,True,False,
Wban_00248,protein_coding,,,,,0.0,,True,True,False,
Wban_00249,protein_coding,Ubiquitin-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EU64],,,,0.0,,True,True,False,
Wban_00250,protein_coding,LisH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENE4],ENSG00000162923,WDR26,ortholog_one2one,26.4416,24.7043,False,True,False,
Wban_00251,protein_coding,,,,,0.0,,True,True,False,
Wban_00252,protein_coding,,,,,0.0,,True,True,True,"IPR024079_Metallopeptidase, catalytic domain superfamily, IPR045090_Peptidase M3A/M3B, IPR001567_Peptidase M3A/M3B catalytic domain"
Wban_00253,protein_coding,,ENSG00000095002,MSH2,ortholog_one2one,34.2045,32.227,False,True,True,IPR045076_DNA mismatch repair MutS family
Wban_00254,protein_coding,,,,,0.0,,True,True,False,
Wban_00255,protein_coding,,ENSG00000136104,RNASEH2B,ortholog_one2one,19.4093,14.7436,False,True,False,
Wban_00256,protein_coding,EGF-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EDE8],ENSG00000119681,LTBP2,ortholog_one2many,24.1263,11.7518,False,True,False,
Wban_00257,protein_coding,60Kd inner membrane protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FKJ3],ENSG00000163626,COX18,ortholog_one2one,19.9336,17.9641,False,True,False,
Wban_00258,protein_coding,PCI domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F3U7],ENSG00000138663,COPS4,ortholog_one2one,40.553,43.3498,False,False,False,
Wban_00259,protein_coding,Zinc finger protein  [Source:UniProtKB/TrEMBL;Acc:J9ES13],ENSG00000198466,ZNF587,ortholog_many2many,21.0608,23.4783,False,True,False,
Wban_00260,protein_coding,PAN domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EY91],,,,0.0,,True,True,False,
Wban_00261,protein_coding,Helix-loop-helix DNA-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FB11],ENSG00000233608,TWIST2,ortholog_many2many,25.7353,21.875,False,True,False,
Wban_00262,protein_coding,EB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EX44],ENSG00000125810,CD93,ortholog_many2many,15.0121,9.5092,False,True,False,
Wban_00263,protein_coding,,,,,0.0,,True,True,False,
Wban_00264,protein_coding,,,,,0.0,,True,True,False,
Wban_00265,protein_coding,,,,,0.0,,True,True,False,
Wban_00266,protein_coding,Nuclear transcription factor Y subunit  [Source:UniProtKB/TrEMBL;Acc:J9F781],ENSG00000001167,NFYA,ortholog_one2one,27.037,21.0375,False,True,False,
Wban_00267,protein_coding,,ENSG00000198792,TMEM184B,ortholog_one2many,55.7789,54.5455,False,False,False,
Wban_00268,protein_coding,,,,,0.0,,True,True,False,
Wban_00269,protein_coding,Integrator complex subunit 10  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EUE5],,,,0.0,,True,True,False,
Wban_00270,protein_coding,,,,,0.0,,True,True,False,
Wban_00271,protein_coding,Homeobox domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GCJ6],ENSG00000123576,ESX1,ortholog_many2many,22.2222,8.86699,False,True,False,
Wban_00272,protein_coding,,ENSG00000101384,JAG1,ortholog_many2many,4.08583,11.4122,False,True,False,
Wban_00273,protein_coding,RhoGEF domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZP3],ENSG00000102302,FGD1,ortholog_many2many,18.619,15.7128,False,True,False,
Wban_00274,protein_coding,G-protein coupled receptors family 2 profile 2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DXB3],ENSG00000160801,PTH1R,ortholog_many2many,23.0594,17.032,False,True,False,
Wban_00275,protein_coding,RAB6-interacting golgin  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZ52],,,,0.0,,True,True,False,
Wban_00276,protein_coding,ZP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FDD9],,,,0.0,,True,True,False,
Wban_00277,protein_coding,,ENSG00000039650,PNKP,ortholog_one2one,35.255,30.5182,False,True,False,
Wban_00278,protein_coding,,,,,0.0,,True,True,False,
Wban_00279,protein_coding,Tudor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9ED89],,,,0.0,,True,True,False,
Wban_00280,protein_coding,,,,,0.0,,True,True,False,
Wban_00281,protein_coding,,ENSG00000215717,TMEM167B,ortholog_one2one,60.274,59.4595,False,False,False,
Wban_00282,protein_coding,Apple domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZC2],,,,0.0,,True,True,False,
Wban_00283,protein_coding,,ENSG00000168214,RBPJ,ortholog_one2many,35.7239,54.2094,False,True,False,
Wban_00284,protein_coding,,,,,0.0,,True,True,False,
Wban_00285,protein_coding,,ENSG00000164061,BSN,ortholog_one2one,5.16599,8.12532,False,True,False,
Wban_00286,protein_coding,,,,,0.0,,True,True,False,
Wban_00287,protein_coding,,,,,0.0,,True,True,True,"IPR017226_Betaine-homocysteine S-methyltransferase, BHMT"
Wban_00288,protein_coding,G-protein coupled receptors family 1 profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FSK1],ENSG00000184845,DRD1,ortholog_many2many,20.6422,20.1794,False,True,False,
Wban_00289,protein_coding,Integrator complex subunit 14 C-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FDL4],,,,0.0,,True,True,False,
Wban_00290,protein_coding,GDA1/CD39 family protein  [Source:UniProtKB/TrEMBL;Acc:J9EYJ4],ENSG00000198018,ENTPD7,ortholog_one2many,33.0841,29.3046,False,True,True,IPR000407_Nucleoside phosphatase GDA1/CD39
Wban_00291,protein_coding,Ndr family protein  [Source:UniProtKB/TrEMBL;Acc:J9BJS9],,,,0.0,,True,True,False,
Wban_00292,protein_coding,,ENSG00000166024,R3HCC1L,ortholog_one2many,15.8951,13.2391,False,True,False,
Wban_00293,protein_coding,,,,,0.0,,True,True,False,
Wban_00294,protein_coding,,,,,0.0,,True,True,False,
Wban_00295,protein_coding,Zinc_ribbon_16 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EB34],ENSG00000164654,MIOS,ortholog_one2one,20.7044,22.1714,False,True,False,
Wban_00296,protein_coding,Potassium channel domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F192],,,,0.0,,True,True,False,
Wban_00297,protein_coding,,,,,0.0,,True,True,False,
Wban_00298,protein_coding,Myotubularin phosphatase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F2D0],ENSG00000104643,MTMR9,ortholog_many2many,46.6667,48.4517,False,False,False,
Wban_00299,protein_coding,Hyaluronidase  [Source:UniProtKB/TrEMBL;Acc:J9FMS0],ENSG00000198408,OGA,ortholog_one2one,31.106,29.476,False,True,False,
Wban_00300,protein_coding,,ENSG00000151923,TIAL1,ortholog_many2many,30.3125,25.8667,False,True,False,
Wban_00301,protein_coding,GpcrRhopsn4 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAM4],,,,0.0,,True,True,False,
Wban_00302,protein_coding,SCP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAM9],ENSG00000124490,CRISP2,ortholog_many2many,11.271,19.3416,False,True,False,
Wban_00303,protein_coding,PHD-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FMG2],,,,0.0,,True,True,False,
Wban_00304,protein_coding,P-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EBW8],ENSG00000090402,SI,ortholog_many2many,34.3617,17.6793,False,True,True,"IPR011013_Galactose mutarotase-like domain superfamily, IPR000322_Glycoside hydrolase family 31, TIM barrel domain"
Wban_00305,protein_coding,,ENSG00000167005,NUDT21,ortholog_one2many,41.8182,40.5286,False,False,False,
Wban_00306,protein_coding,Major facilitator superfamily transporter  [Source:UniProtKB/TrEMBL;Acc:J9AWG6],ENSG00000092931,MFSD11,ortholog_one2one,31.9415,34.0757,False,True,False,
Wban_00307,protein_coding,Nuclear receptor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7F3N2],,,,0.0,,True,True,False,
Wban_00308,protein_coding,G-protein alpha subunit  [Source:UniProtKB/TrEMBL;Acc:J9FD56],ENSG00000114353,GNAI2,ortholog_many2many,22.3881,21.1268,False,True,True,"IPR001019_Guanine nucleotide binding protein (G-protein), alpha subunit"
Wban_00309,protein_coding,,ENSG00000141639,MAPK4,ortholog_many2many,18.5958,16.6951,False,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site, IPR003527_Mitogen-activated protein (MAP) kinase, conserved site, IPR008351_Mitogen-activated protein (MAP) kinase, JNK"
Wban_00310,protein_coding,Guanine nucleotide-binding protein G(I) subunit alpha 65A  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAN7],ENSG00000128266,GNAZ,ortholog_many2many,51.7045,51.2676,False,False,True,"IPR001019_Guanine nucleotide binding protein (G-protein), alpha subunit, IPR001408_G-protein alpha subunit, group I"
Wban_00311,protein_coding,,,,,0.0,,True,True,False,
Wban_00312,protein_coding,,,,,0.0,,True,True,False,
Wban_00313,protein_coding,Secreted protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAN2],,,,0.0,,True,True,False,
Wban_00314,protein_coding,,,,,0.0,,True,True,False,
Wban_00315,protein_coding,,ENSG00000133424,LARGE1,ortholog_many2many,39.3491,35.1852,False,True,True,"IPR002495_Glycosyl transferase, family 8"
Wban_00316,protein_coding,,,,,0.0,,True,True,False,
Wban_00317,protein_coding,,,,,0.0,,True,True,False,
Wban_00318,protein_coding,,,,,0.0,,True,True,False,
Wban_00319,protein_coding,Hint domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EFP0],,,,0.0,,True,True,False,
Wban_00320,protein_coding,Ubiquitin carrier protein  [Source:UniProtKB/TrEMBL;Acc:J9FFP5],ENSG00000103275,UBE2I,ortholog_one2one,69.5906,75.3165,False,False,False,
Wban_00321,protein_coding,,ENSG00000070495,JMJD6,ortholog_one2one,38.2199,36.2283,False,True,False,
Wban_00322,protein_coding,mannose-1-phosphate guanylyltransferase  [Source:UniProtKB/TrEMBL;Acc:J9FM52],ENSG00000173540,GMPPB,ortholog_one2one,64.624,64.4444,False,False,True,"IPR045233_Mannose-1-phosphate guanyltransferase, N-terminal domain, IPR018357_Hexapeptide transferase, conserved site"
Wban_00323,protein_coding,,,,,0.0,,True,True,False,
Wban_00324,protein_coding,,ENSG00000124664,SPDEF,ortholog_one2one,18.0832,29.8507,False,True,False,
Wban_00325,protein_coding,,,,,0.0,,True,True,False,
Wban_00326,protein_coding,Innexin  [Source:UniProtKB/TrEMBL;Acc:J9BFB6],,,,0.0,,True,True,False,
Wban_00327,protein_coding,Glutathione peroxidase  [Source:UniProtKB/TrEMBL;Acc:J9E2L9],ENSG00000211445,GPX3,ortholog_many2many,34.9776,34.5133,False,True,True,IPR000889_Glutathione peroxidase
Wban_00328,protein_coding,,ENSG00000114349,GNAT1,ortholog_many2many,34.8901,36.2857,False,True,True,"IPR001019_Guanine nucleotide binding protein (G-protein), alpha subunit"
Wban_00329,protein_coding,,,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR001245_Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR008266_Tyrosine-protein kinase, active site, IPR020635_Tyrosine-protein kinase, catalytic domain"
Wban_00330,protein_coding,,,,,0.0,,True,True,True,"IPR013158_APOBEC-like, N-terminal"
