Gene stable ID,is_gpcr_evidence,is_gpcr
TTRE10413,Encodes protein that lacks InterPro GPCR domains,False
TTRE10414,Encodes protein that lacks InterPro GPCR domains,False
TTRE10415,Encodes protein that lacks InterPro GPCR domains,False
TTRE10416,Encodes protein that lacks InterPro GPCR domains,False
TTRE10417,Encodes protein that lacks InterPro GPCR domains,False
TTRE10418,Encodes protein that lacks InterPro GPCR domains,False
TTRE10419,Encodes protein that lacks InterPro GPCR domains,False
TTRE1042,Encodes protein that lacks InterPro GPCR domains,False
TTRE10420,Encodes protein that lacks InterPro GPCR domains,False
TTRE10421,Encodes protein that lacks InterPro GPCR domains,False
TTRE10422,Encodes protein that lacks InterPro GPCR domains,False
TTRE10423,Encodes protein that lacks InterPro GPCR domains,False
TTRE10424,Encodes protein that lacks InterPro GPCR domains,False
TTRE10425,Encodes protein that lacks InterPro GPCR domains,False
TTRE10426,Encodes protein that lacks InterPro GPCR domains,False
TTRE10427,Encodes protein that lacks InterPro GPCR domains,False
TTRE10428,Encodes protein that lacks InterPro GPCR domains,False
TTRE10429,Encodes protein that lacks InterPro GPCR domains,False
TTRE1043,Encodes protein that lacks InterPro GPCR domains,False
TTRE10430,Encodes protein that lacks InterPro GPCR domains,False
TTRE10431,Encodes protein that lacks InterPro GPCR domains,False
TTRE10432,Encodes protein that lacks InterPro GPCR domains,False
TTRE10433,Encodes protein that lacks InterPro GPCR domains,False
TTRE10434,Encodes protein that lacks InterPro GPCR domains,False
TTRE10435,Encodes protein that lacks InterPro GPCR domains,False
TTRE10436,Encodes protein that lacks InterPro GPCR domains,False
TTRE10437,Encodes protein that lacks InterPro GPCR domains,False
TTRE10438,Encodes protein that lacks InterPro GPCR domains,False
TTRE10439,Encodes protein that lacks InterPro GPCR domains,False
TTRE1044,Encodes protein that lacks InterPro GPCR domains,False
TTRE10440,Encodes protein that lacks InterPro GPCR domains,False
TTRE10441,Encodes protein that lacks InterPro GPCR domains,False
TTRE10442,Encodes protein that lacks InterPro GPCR domains,False
TTRE10443,Encodes protein that lacks InterPro GPCR domains,False
TTRE10444,Encodes protein that lacks InterPro GPCR domains,False
TTRE10445,Encodes protein that lacks InterPro GPCR domains,False
TTRE10446,Encodes protein that lacks InterPro GPCR domains,False
TTRE10447,Encodes protein that lacks InterPro GPCR domains,False
TTRE10448,Encodes protein that lacks InterPro GPCR domains,False
TTRE10449,Encodes protein that lacks InterPro GPCR domains,False
TTRE1045,Encodes protein that lacks InterPro GPCR domains,False
TTRE10450,Encodes protein that lacks InterPro GPCR domains,False
TTRE10451,Encodes protein that lacks InterPro GPCR domains,False
TTRE10452,Encodes protein that lacks InterPro GPCR domains,False
TTRE10453,Encodes protein that lacks InterPro GPCR domains,False
TTRE10454,Encodes protein that lacks InterPro GPCR domains,False
TTRE10455,Encodes protein that lacks InterPro GPCR domains,False
TTRE10456,Encodes protein that lacks InterPro GPCR domains,False
TTRE10457,Encodes protein that lacks InterPro GPCR domains,False
TTRE10458,Encodes protein that lacks InterPro GPCR domains,False
TTRE10459,Encodes protein that lacks InterPro GPCR domains,False
TTRE1046,Encodes protein that lacks InterPro GPCR domains,False
TTRE10460,Encodes protein that lacks InterPro GPCR domains,False
TTRE10461,Encodes protein that lacks InterPro GPCR domains,False
TTRE10462,Encodes protein that lacks InterPro GPCR domains,False
TTRE10463,Encodes protein that lacks InterPro GPCR domains,False
TTRE10464,Encodes protein that lacks InterPro GPCR domains,False
TTRE10465,Encodes protein that lacks InterPro GPCR domains,False
TTRE10466,Encodes protein that lacks InterPro GPCR domains,False
TTRE10467,Encodes protein that lacks InterPro GPCR domains,False
TTRE10468,Encodes protein that lacks InterPro GPCR domains,False
TTRE10469,Encodes protein that lacks InterPro GPCR domains,False
TTRE1047,Encodes protein that lacks InterPro GPCR domains,False
TTRE10470,Encodes protein that lacks InterPro GPCR domains,False
TTRE10471,Encodes protein that lacks InterPro GPCR domains,False
TTRE10472,Encodes protein that lacks InterPro GPCR domains,False
TTRE10473,Encodes protein that lacks InterPro GPCR domains,False
TTRE10474,Encodes protein that lacks InterPro GPCR domains,False
TTRE10475,Encodes protein that lacks InterPro GPCR domains,False
TTRE10476,Encodes protein that lacks InterPro GPCR domains,False
TTRE10477,Encodes protein that lacks InterPro GPCR domains,False
TTRE10478,Encodes protein that lacks InterPro GPCR domains,False
TTRE10479,Encodes protein that lacks InterPro GPCR domains,False
TTRE1048,Encodes protein that lacks InterPro GPCR domains,False
TTRE10480,Encodes protein that lacks InterPro GPCR domains,False
TTRE10481,Encodes protein that lacks InterPro GPCR domains,False
TTRE10482,Encodes protein that lacks InterPro GPCR domains,False
TTRE10483,Encodes protein that lacks InterPro GPCR domains,False
TTRE10484,Encodes protein that lacks InterPro GPCR domains,False
TTRE10485,Encodes protein that lacks InterPro GPCR domains,False
TTRE10486,Encodes protein that lacks InterPro GPCR domains,False
TTRE10487,Encodes protein that lacks InterPro GPCR domains,False
TTRE10488,Encodes protein that lacks InterPro GPCR domains,False
TTRE10489,Encodes protein that lacks InterPro GPCR domains,False
TTRE1049,Encodes protein that lacks InterPro GPCR domains,False
TTRE10490,Encodes protein that lacks InterPro GPCR domains,False
TTRE10491,Encodes protein that lacks InterPro GPCR domains,False
TTRE10492,Encodes protein that lacks InterPro GPCR domains,False
TTRE10493,Encodes protein that lacks InterPro GPCR domains,False
TTRE10494,Encodes protein that lacks InterPro GPCR domains,False
TTRE10495,Encodes protein that lacks InterPro GPCR domains,False
TTRE10496,Encodes protein that lacks InterPro GPCR domains,False
TTRE10497,Encodes protein that lacks InterPro GPCR domains,False
TTRE10498,Encodes protein that lacks InterPro GPCR domains,False
TTRE10499,Encodes protein that lacks InterPro GPCR domains,False
TTRE105,Encodes protein that lacks InterPro GPCR domains,False
TTRE1050,Encodes protein that lacks InterPro GPCR domains,False
TTRE10500,Encodes protein that lacks InterPro GPCR domains,False
TTRE10501,Encodes protein that lacks InterPro GPCR domains,False
TTRE10502,Encodes protein that lacks InterPro GPCR domains,False
TTRE10503,Encodes protein that lacks InterPro GPCR domains,False
TTRE10504,Encodes protein that lacks InterPro GPCR domains,False
TTRE10505,Encodes protein that lacks InterPro GPCR domains,False
TTRE10506,Encodes protein that lacks InterPro GPCR domains,False
TTRE10507,Encodes protein that lacks InterPro GPCR domains,False
TTRE10508,Encodes protein that lacks InterPro GPCR domains,False
TTRE10509,Encodes protein that lacks InterPro GPCR domains,False
TTRE1051,Encodes protein that lacks InterPro GPCR domains,False
TTRE10510,Encodes protein that lacks InterPro GPCR domains,False
TTRE10511,Encodes protein that lacks InterPro GPCR domains,False
TTRE10512,Encodes protein that lacks InterPro GPCR domains,False
TTRE10513,Encodes protein that lacks InterPro GPCR domains,False
TTRE10514,Encodes protein that lacks InterPro GPCR domains,False
TTRE10515,Encodes protein that lacks InterPro GPCR domains,False
TTRE10516,Encodes protein that lacks InterPro GPCR domains,False
TTRE10517,Encodes protein that lacks InterPro GPCR domains,False
TTRE10518,Encodes protein that lacks InterPro GPCR domains,False
TTRE10519,Encodes protein that lacks InterPro GPCR domains,False
TTRE1052,Encodes protein that lacks InterPro GPCR domains,False
TTRE10520,Encodes protein that lacks InterPro GPCR domains,False
TTRE10521,Encodes protein that lacks InterPro GPCR domains,False
TTRE10522,Encodes protein that lacks InterPro GPCR domains,False
TTRE10523,Encodes protein that lacks InterPro GPCR domains,False
TTRE10524,Encodes protein that lacks InterPro GPCR domains,False
TTRE10525,Encodes protein that lacks InterPro GPCR domains,False
TTRE10526,Encodes protein that lacks InterPro GPCR domains,False
TTRE10527,Encodes protein that lacks InterPro GPCR domains,False
TTRE10528,Encodes protein that lacks InterPro GPCR domains,False
TTRE10529,Encodes protein that lacks InterPro GPCR domains,False
TTRE1053,Encodes protein that lacks InterPro GPCR domains,False
TTRE10530,Encodes protein that lacks InterPro GPCR domains,False
TTRE10531,Encodes protein that lacks InterPro GPCR domains,False
TTRE10532,Encodes protein that lacks InterPro GPCR domains,False
TTRE10533,Encodes protein that lacks InterPro GPCR domains,False
TTRE10534,Encodes protein that lacks InterPro GPCR domains,False
TTRE10535,Encodes protein that lacks InterPro GPCR domains,False
TTRE10536,Encodes protein that lacks InterPro GPCR domains,False
TTRE10537,Encodes protein that lacks InterPro GPCR domains,False
TTRE10538,Encodes protein that lacks InterPro GPCR domains,False
TTRE10539,Encodes protein that lacks InterPro GPCR domains,False
TTRE1054,Encodes protein that lacks InterPro GPCR domains,False
TTRE10540,Encodes protein that lacks InterPro GPCR domains,False
TTRE10541,Encodes protein that lacks InterPro GPCR domains,False
TTRE10542,Encodes protein that lacks InterPro GPCR domains,False
TTRE10543,Encodes protein that lacks InterPro GPCR domains,False
TTRE10544,Encodes protein that lacks InterPro GPCR domains,False
TTRE10545,Encodes protein that lacks InterPro GPCR domains,False
TTRE10546,Encodes protein that lacks InterPro GPCR domains,False
TTRE10547,Encodes protein that lacks InterPro GPCR domains,False
TTRE10548,Encodes protein that lacks InterPro GPCR domains,False
TTRE10549,Encodes protein that lacks InterPro GPCR domains,False
TTRE1055,Encodes protein that lacks InterPro GPCR domains,False
TTRE10550,Encodes protein that lacks InterPro GPCR domains,False
TTRE10551,Encodes protein that lacks InterPro GPCR domains,False
TTRE10552,Encodes protein that lacks InterPro GPCR domains,False
TTRE10553,Encodes protein that lacks InterPro GPCR domains,False
TTRE10554,Encodes protein that lacks InterPro GPCR domains,False
TTRE10555,Encodes protein that lacks InterPro GPCR domains,False
TTRE10556,Encodes protein that lacks InterPro GPCR domains,False
TTRE10557,Encodes protein that lacks InterPro GPCR domains,False
TTRE10558,Encodes protein that lacks InterPro GPCR domains,False
TTRE10559,Encodes protein that lacks InterPro GPCR domains,False
TTRE1056,Encodes protein that lacks InterPro GPCR domains,False
TTRE10560,Encodes protein that lacks InterPro GPCR domains,False
TTRE10561,Encodes protein that lacks InterPro GPCR domains,False
TTRE10562,Encodes protein that lacks InterPro GPCR domains,False
TTRE10563,Encodes protein that lacks InterPro GPCR domains,False
TTRE10564,Encodes protein that lacks InterPro GPCR domains,False
TTRE10565,Encodes protein that lacks InterPro GPCR domains,False
TTRE10566,Encodes protein that lacks InterPro GPCR domains,False
TTRE10567,Encodes protein that lacks InterPro GPCR domains,False
TTRE10568,Encodes protein that lacks InterPro GPCR domains,False
TTRE10569,Encodes protein that lacks InterPro GPCR domains,False
TTRE1057,Encodes protein that lacks InterPro GPCR domains,False
TTRE10570,Encodes protein that lacks InterPro GPCR domains,False
TTRE10571,Encodes protein that lacks InterPro GPCR domains,False
TTRE10572,Encodes protein that lacks InterPro GPCR domains,False
TTRE10573,Encodes protein that lacks InterPro GPCR domains,False
TTRE10574,Encodes protein that lacks InterPro GPCR domains,False
TTRE10575,Encodes protein that lacks InterPro GPCR domains,False
TTRE10576,Encodes protein that lacks InterPro GPCR domains,False
TTRE10577,Encodes protein that lacks InterPro GPCR domains,False
TTRE10578,Encodes protein that lacks InterPro GPCR domains,False
TTRE10579,Encodes protein that lacks InterPro GPCR domains,False
TTRE1058,Encodes protein that lacks InterPro GPCR domains,False
TTRE10580,Encodes protein that lacks InterPro GPCR domains,False
TTRE10581,Encodes protein that lacks InterPro GPCR domains,False
TTRE10583,Encodes protein that lacks InterPro GPCR domains,False
TTRE10584,Encodes protein that lacks InterPro GPCR domains,False
TTRE10585,Encodes protein that lacks InterPro GPCR domains,False
TTRE10586,Encodes protein that lacks InterPro GPCR domains,False
TTRE10587,Encodes protein that lacks InterPro GPCR domains,False
TTRE10588,Encodes protein that lacks InterPro GPCR domains,False
TTRE10589,Encodes protein that lacks InterPro GPCR domains,False
TTRE1059,Encodes protein that lacks InterPro GPCR domains,False
TTRE10590,Encodes protein that lacks InterPro GPCR domains,False
TTRE10591,Encodes protein that lacks InterPro GPCR domains,False
TTRE10592,Encodes protein that lacks InterPro GPCR domains,False
TTRE10593,Encodes protein that lacks InterPro GPCR domains,False
TTRE10594,Encodes protein that lacks InterPro GPCR domains,False
TTRE10595,Encodes protein that lacks InterPro GPCR domains,False
TTRE10596,Encodes protein that lacks InterPro GPCR domains,False
TTRE10597,Encodes protein that lacks InterPro GPCR domains,False
TTRE10598,Encodes protein that lacks InterPro GPCR domains,False
TTRE10599,Encodes protein that lacks InterPro GPCR domains,False
TTRE106,Encodes protein that lacks InterPro GPCR domains,False
TTRE1060,Encodes protein that lacks InterPro GPCR domains,False
TTRE10600,Encodes protein that lacks InterPro GPCR domains,False
TTRE10601,Encodes protein that lacks InterPro GPCR domains,False
TTRE10602,Encodes protein that lacks InterPro GPCR domains,False
TTRE10603,Encodes protein that lacks InterPro GPCR domains,False
TTRE10604,Encodes protein that lacks InterPro GPCR domains,False
TTRE10605,Encodes protein that lacks InterPro GPCR domains,False
TTRE10606,Encodes protein that lacks InterPro GPCR domains,False
TTRE10607,Encodes protein that lacks InterPro GPCR domains,False
TTRE10608,Encodes protein that lacks InterPro GPCR domains,False
TTRE10609,Encodes protein that lacks InterPro GPCR domains,False
TTRE1061,Encodes protein that lacks InterPro GPCR domains,False
TTRE10610,Encodes protein that lacks InterPro GPCR domains,False
TTRE10611,Encodes protein that lacks InterPro GPCR domains,False
TTRE10612,Encodes protein that lacks InterPro GPCR domains,False
TTRE10613,Encodes protein that lacks InterPro GPCR domains,False
TTRE10614,Encodes protein that lacks InterPro GPCR domains,False
TTRE10615,Encodes protein that lacks InterPro GPCR domains,False
TTRE10616,Encodes protein that lacks InterPro GPCR domains,False
TTRE10617,Encodes protein that lacks InterPro GPCR domains,False
TTRE10618,Encodes protein that lacks InterPro GPCR domains,False
TTRE10619,Encodes protein that lacks InterPro GPCR domains,False
TTRE1062,Encodes protein that lacks InterPro GPCR domains,False
TTRE10620,Encodes protein that lacks InterPro GPCR domains,False
