Gene stable ID	is_gpcr	is_gpcr_evidence
TTRE10413	False	Encodes protein that lacks InterPro GPCR domains
TTRE10414	False	Encodes protein that lacks InterPro GPCR domains
TTRE10415	False	Encodes protein that lacks InterPro GPCR domains
TTRE10416	False	Encodes protein that lacks InterPro GPCR domains
TTRE10417	False	Encodes protein that lacks InterPro GPCR domains
TTRE10418	False	Encodes protein that lacks InterPro GPCR domains
TTRE10419	False	Encodes protein that lacks InterPro GPCR domains
TTRE1042	False	Encodes protein that lacks InterPro GPCR domains
TTRE10420	False	Encodes protein that lacks InterPro GPCR domains
TTRE10421	False	Encodes protein that lacks InterPro GPCR domains
TTRE10422	False	Encodes protein that lacks InterPro GPCR domains
TTRE10423	False	Encodes protein that lacks InterPro GPCR domains
TTRE10424	False	Encodes protein that lacks InterPro GPCR domains
TTRE10425	False	Encodes protein that lacks InterPro GPCR domains
TTRE10426	False	Encodes protein that lacks InterPro GPCR domains
TTRE10427	False	Encodes protein that lacks InterPro GPCR domains
TTRE10428	False	Encodes protein that lacks InterPro GPCR domains
TTRE10429	False	Encodes protein that lacks InterPro GPCR domains
TTRE1043	False	Encodes protein that lacks InterPro GPCR domains
TTRE10430	False	Encodes protein that lacks InterPro GPCR domains
TTRE10431	False	Encodes protein that lacks InterPro GPCR domains
TTRE10432	False	Encodes protein that lacks InterPro GPCR domains
TTRE10433	False	Encodes protein that lacks InterPro GPCR domains
TTRE10434	False	Encodes protein that lacks InterPro GPCR domains
TTRE10435	False	Encodes protein that lacks InterPro GPCR domains
TTRE10436	False	Encodes protein that lacks InterPro GPCR domains
TTRE10437	False	Encodes protein that lacks InterPro GPCR domains
TTRE10438	False	Encodes protein that lacks InterPro GPCR domains
TTRE10439	False	Encodes protein that lacks InterPro GPCR domains
TTRE1044	False	Encodes protein that lacks InterPro GPCR domains
TTRE10440	False	Encodes protein that lacks InterPro GPCR domains
TTRE10441	False	Encodes protein that lacks InterPro GPCR domains
TTRE10442	False	Encodes protein that lacks InterPro GPCR domains
TTRE10443	False	Encodes protein that lacks InterPro GPCR domains
TTRE10444	False	Encodes protein that lacks InterPro GPCR domains
TTRE10445	False	Encodes protein that lacks InterPro GPCR domains
TTRE10446	False	Encodes protein that lacks InterPro GPCR domains
TTRE10447	False	Encodes protein that lacks InterPro GPCR domains
TTRE10448	False	Encodes protein that lacks InterPro GPCR domains
TTRE10449	False	Encodes protein that lacks InterPro GPCR domains
TTRE1045	False	Encodes protein that lacks InterPro GPCR domains
TTRE10450	False	Encodes protein that lacks InterPro GPCR domains
TTRE10451	False	Encodes protein that lacks InterPro GPCR domains
TTRE10452	False	Encodes protein that lacks InterPro GPCR domains
TTRE10453	False	Encodes protein that lacks InterPro GPCR domains
TTRE10454	False	Encodes protein that lacks InterPro GPCR domains
TTRE10455	False	Encodes protein that lacks InterPro GPCR domains
TTRE10456	False	Encodes protein that lacks InterPro GPCR domains
TTRE10457	False	Encodes protein that lacks InterPro GPCR domains
TTRE10458	False	Encodes protein that lacks InterPro GPCR domains
TTRE10459	False	Encodes protein that lacks InterPro GPCR domains
TTRE1046	False	Encodes protein that lacks InterPro GPCR domains
TTRE10460	False	Encodes protein that lacks InterPro GPCR domains
TTRE10461	False	Encodes protein that lacks InterPro GPCR domains
TTRE10462	False	Encodes protein that lacks InterPro GPCR domains
TTRE10463	False	Encodes protein that lacks InterPro GPCR domains
TTRE10464	False	Encodes protein that lacks InterPro GPCR domains
TTRE10465	False	Encodes protein that lacks InterPro GPCR domains
TTRE10466	False	Encodes protein that lacks InterPro GPCR domains
TTRE10467	False	Encodes protein that lacks InterPro GPCR domains
TTRE10468	False	Encodes protein that lacks InterPro GPCR domains
TTRE10469	False	Encodes protein that lacks InterPro GPCR domains
TTRE1047	False	Encodes protein that lacks InterPro GPCR domains
TTRE10470	False	Encodes protein that lacks InterPro GPCR domains
TTRE10471	False	Encodes protein that lacks InterPro GPCR domains
TTRE10472	False	Encodes protein that lacks InterPro GPCR domains
TTRE10473	False	Encodes protein that lacks InterPro GPCR domains
TTRE10474	False	Encodes protein that lacks InterPro GPCR domains
TTRE10475	False	Encodes protein that lacks InterPro GPCR domains
TTRE10476	False	Encodes protein that lacks InterPro GPCR domains
TTRE10477	False	Encodes protein that lacks InterPro GPCR domains
TTRE10478	False	Encodes protein that lacks InterPro GPCR domains
TTRE10479	False	Encodes protein that lacks InterPro GPCR domains
TTRE1048	False	Encodes protein that lacks InterPro GPCR domains
TTRE10480	False	Encodes protein that lacks InterPro GPCR domains
TTRE10481	False	Encodes protein that lacks InterPro GPCR domains
TTRE10482	False	Encodes protein that lacks InterPro GPCR domains
TTRE10483	False	Encodes protein that lacks InterPro GPCR domains
TTRE10484	False	Encodes protein that lacks InterPro GPCR domains
TTRE10485	False	Encodes protein that lacks InterPro GPCR domains
TTRE10486	False	Encodes protein that lacks InterPro GPCR domains
TTRE10487	False	Encodes protein that lacks InterPro GPCR domains
TTRE10488	False	Encodes protein that lacks InterPro GPCR domains
TTRE10489	False	Encodes protein that lacks InterPro GPCR domains
TTRE1049	False	Encodes protein that lacks InterPro GPCR domains
TTRE10490	False	Encodes protein that lacks InterPro GPCR domains
TTRE10491	False	Encodes protein that lacks InterPro GPCR domains
TTRE10492	False	Encodes protein that lacks InterPro GPCR domains
TTRE10493	False	Encodes protein that lacks InterPro GPCR domains
TTRE10494	False	Encodes protein that lacks InterPro GPCR domains
TTRE10495	False	Encodes protein that lacks InterPro GPCR domains
TTRE10496	False	Encodes protein that lacks InterPro GPCR domains
TTRE10497	False	Encodes protein that lacks InterPro GPCR domains
TTRE10498	False	Encodes protein that lacks InterPro GPCR domains
TTRE10499	False	Encodes protein that lacks InterPro GPCR domains
TTRE105	False	Encodes protein that lacks InterPro GPCR domains
TTRE1050	False	Encodes protein that lacks InterPro GPCR domains
TTRE10500	False	Encodes protein that lacks InterPro GPCR domains
TTRE10501	False	Encodes protein that lacks InterPro GPCR domains
TTRE10502	False	Encodes protein that lacks InterPro GPCR domains
TTRE10503	False	Encodes protein that lacks InterPro GPCR domains
TTRE10504	False	Encodes protein that lacks InterPro GPCR domains
TTRE10505	False	Encodes protein that lacks InterPro GPCR domains
TTRE10506	False	Encodes protein that lacks InterPro GPCR domains
TTRE10507	False	Encodes protein that lacks InterPro GPCR domains
TTRE10508	False	Encodes protein that lacks InterPro GPCR domains
TTRE10509	False	Encodes protein that lacks InterPro GPCR domains
TTRE1051	False	Encodes protein that lacks InterPro GPCR domains
TTRE10510	False	Encodes protein that lacks InterPro GPCR domains
TTRE10511	False	Encodes protein that lacks InterPro GPCR domains
TTRE10512	False	Encodes protein that lacks InterPro GPCR domains
TTRE10513	False	Encodes protein that lacks InterPro GPCR domains
TTRE10514	False	Encodes protein that lacks InterPro GPCR domains
TTRE10515	False	Encodes protein that lacks InterPro GPCR domains
TTRE10516	False	Encodes protein that lacks InterPro GPCR domains
TTRE10517	False	Encodes protein that lacks InterPro GPCR domains
TTRE10518	False	Encodes protein that lacks InterPro GPCR domains
TTRE10519	False	Encodes protein that lacks InterPro GPCR domains
TTRE1052	False	Encodes protein that lacks InterPro GPCR domains
TTRE10520	False	Encodes protein that lacks InterPro GPCR domains
TTRE10521	False	Encodes protein that lacks InterPro GPCR domains
TTRE10522	False	Encodes protein that lacks InterPro GPCR domains
TTRE10523	False	Encodes protein that lacks InterPro GPCR domains
TTRE10524	False	Encodes protein that lacks InterPro GPCR domains
TTRE10525	False	Encodes protein that lacks InterPro GPCR domains
TTRE10526	False	Encodes protein that lacks InterPro GPCR domains
TTRE10527	False	Encodes protein that lacks InterPro GPCR domains
TTRE10528	False	Encodes protein that lacks InterPro GPCR domains
TTRE10529	False	Encodes protein that lacks InterPro GPCR domains
TTRE1053	False	Encodes protein that lacks InterPro GPCR domains
TTRE10530	False	Encodes protein that lacks InterPro GPCR domains
TTRE10531	False	Encodes protein that lacks InterPro GPCR domains
TTRE10532	False	Encodes protein that lacks InterPro GPCR domains
TTRE10533	False	Encodes protein that lacks InterPro GPCR domains
TTRE10534	False	Encodes protein that lacks InterPro GPCR domains
TTRE10535	False	Encodes protein that lacks InterPro GPCR domains
TTRE10536	False	Encodes protein that lacks InterPro GPCR domains
TTRE10537	False	Encodes protein that lacks InterPro GPCR domains
TTRE10538	False	Encodes protein that lacks InterPro GPCR domains
TTRE10539	False	Encodes protein that lacks InterPro GPCR domains
TTRE1054	False	Encodes protein that lacks InterPro GPCR domains
TTRE10540	False	Encodes protein that lacks InterPro GPCR domains
TTRE10541	False	Encodes protein that lacks InterPro GPCR domains
TTRE10542	False	Encodes protein that lacks InterPro GPCR domains
TTRE10543	False	Encodes protein that lacks InterPro GPCR domains
TTRE10544	False	Encodes protein that lacks InterPro GPCR domains
TTRE10545	False	Encodes protein that lacks InterPro GPCR domains
TTRE10546	False	Encodes protein that lacks InterPro GPCR domains
TTRE10547	False	Encodes protein that lacks InterPro GPCR domains
TTRE10548	False	Encodes protein that lacks InterPro GPCR domains
TTRE10549	False	Encodes protein that lacks InterPro GPCR domains
TTRE1055	False	Encodes protein that lacks InterPro GPCR domains
TTRE10550	False	Encodes protein that lacks InterPro GPCR domains
TTRE10551	False	Encodes protein that lacks InterPro GPCR domains
TTRE10552	False	Encodes protein that lacks InterPro GPCR domains
TTRE10553	False	Encodes protein that lacks InterPro GPCR domains
TTRE10554	False	Encodes protein that lacks InterPro GPCR domains
TTRE10555	False	Encodes protein that lacks InterPro GPCR domains
TTRE10556	False	Encodes protein that lacks InterPro GPCR domains
TTRE10557	False	Encodes protein that lacks InterPro GPCR domains
TTRE10558	False	Encodes protein that lacks InterPro GPCR domains
TTRE10559	False	Encodes protein that lacks InterPro GPCR domains
TTRE1056	False	Encodes protein that lacks InterPro GPCR domains
TTRE10560	False	Encodes protein that lacks InterPro GPCR domains
TTRE10561	False	Encodes protein that lacks InterPro GPCR domains
TTRE10562	False	Encodes protein that lacks InterPro GPCR domains
TTRE10563	False	Encodes protein that lacks InterPro GPCR domains
TTRE10564	False	Encodes protein that lacks InterPro GPCR domains
TTRE10565	False	Encodes protein that lacks InterPro GPCR domains
TTRE10566	False	Encodes protein that lacks InterPro GPCR domains
TTRE10567	False	Encodes protein that lacks InterPro GPCR domains
TTRE10568	False	Encodes protein that lacks InterPro GPCR domains
TTRE10569	False	Encodes protein that lacks InterPro GPCR domains
TTRE1057	False	Encodes protein that lacks InterPro GPCR domains
TTRE10570	False	Encodes protein that lacks InterPro GPCR domains
TTRE10571	False	Encodes protein that lacks InterPro GPCR domains
TTRE10572	False	Encodes protein that lacks InterPro GPCR domains
TTRE10573	False	Encodes protein that lacks InterPro GPCR domains
TTRE10574	False	Encodes protein that lacks InterPro GPCR domains
TTRE10575	False	Encodes protein that lacks InterPro GPCR domains
TTRE10576	False	Encodes protein that lacks InterPro GPCR domains
TTRE10577	False	Encodes protein that lacks InterPro GPCR domains
TTRE10578	False	Encodes protein that lacks InterPro GPCR domains
TTRE10579	False	Encodes protein that lacks InterPro GPCR domains
TTRE1058	False	Encodes protein that lacks InterPro GPCR domains
TTRE10580	False	Encodes protein that lacks InterPro GPCR domains
TTRE10581	False	Encodes protein that lacks InterPro GPCR domains
TTRE10583	False	Encodes protein that lacks InterPro GPCR domains
TTRE10584	False	Encodes protein that lacks InterPro GPCR domains
TTRE10585	False	Encodes protein that lacks InterPro GPCR domains
TTRE10586	False	Encodes protein that lacks InterPro GPCR domains
TTRE10587	False	Encodes protein that lacks InterPro GPCR domains
TTRE10588	False	Encodes protein that lacks InterPro GPCR domains
TTRE10589	False	Encodes protein that lacks InterPro GPCR domains
TTRE1059	False	Encodes protein that lacks InterPro GPCR domains
TTRE10590	False	Encodes protein that lacks InterPro GPCR domains
TTRE10591	False	Encodes protein that lacks InterPro GPCR domains
TTRE10592	False	Encodes protein that lacks InterPro GPCR domains
TTRE10593	False	Encodes protein that lacks InterPro GPCR domains
TTRE10594	False	Encodes protein that lacks InterPro GPCR domains
TTRE10595	False	Encodes protein that lacks InterPro GPCR domains
TTRE10596	False	Encodes protein that lacks InterPro GPCR domains
TTRE10597	False	Encodes protein that lacks InterPro GPCR domains
TTRE10598	False	Encodes protein that lacks InterPro GPCR domains
TTRE10599	False	Encodes protein that lacks InterPro GPCR domains
TTRE106	False	Encodes protein that lacks InterPro GPCR domains
TTRE1060	False	Encodes protein that lacks InterPro GPCR domains
TTRE10600	False	Encodes protein that lacks InterPro GPCR domains
TTRE10601	False	Encodes protein that lacks InterPro GPCR domains
TTRE10602	False	Encodes protein that lacks InterPro GPCR domains
TTRE10603	False	Encodes protein that lacks InterPro GPCR domains
TTRE10604	False	Encodes protein that lacks InterPro GPCR domains
TTRE10605	False	Encodes protein that lacks InterPro GPCR domains
TTRE10606	False	Encodes protein that lacks InterPro GPCR domains
TTRE10607	False	Encodes protein that lacks InterPro GPCR domains
TTRE10608	False	Encodes protein that lacks InterPro GPCR domains
TTRE10609	False	Encodes protein that lacks InterPro GPCR domains
TTRE1061	False	Encodes protein that lacks InterPro GPCR domains
TTRE10610	False	Encodes protein that lacks InterPro GPCR domains
TTRE10611	False	Encodes protein that lacks InterPro GPCR domains
TTRE10612	False	Encodes protein that lacks InterPro GPCR domains
TTRE10613	False	Encodes protein that lacks InterPro GPCR domains
TTRE10614	False	Encodes protein that lacks InterPro GPCR domains
TTRE10615	False	Encodes protein that lacks InterPro GPCR domains
TTRE10616	False	Encodes protein that lacks InterPro GPCR domains
TTRE10617	False	Encodes protein that lacks InterPro GPCR domains
TTRE10618	False	Encodes protein that lacks InterPro GPCR domains
TTRE10619	False	Encodes protein that lacks InterPro GPCR domains
TTRE1062	False	Encodes protein that lacks InterPro GPCR domains
TTRE10620	False	Encodes protein that lacks InterPro GPCR domains
TTRE10621	False	Encodes protein that lacks InterPro GPCR domains
